date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:38:19	214/214	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2001%20Jul%202024%2008:38:08%20GMT	https://www.medrie.nl/medrie-actueel/bezoek-ons-op-het-open-bedrijven-festival-zwolle-1-nov/	www.medrie.nl/medrie-actueel/bezoek-ons-op-het-open-bedrijven-festival-zwolle-1-nov/index.html	(from https://www.medrie.nl/medrie-actueel?showAll=True&tag=)
10:38:20	213/213	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2001%20Jul%202024%2008:38:08%20GMT	https://www.medrie.nl/medrie-actueel/doorontwikkeling-chronische-zorg-flinke-stappen-gezet/	www.medrie.nl/medrie-actueel/doorontwikkeling-chronische-zorg-flinke-stappen-gezet/index.html	(from https://www.medrie.nl/medrie-actueel?showAll=True&tag=)
10:38:20	23597/23597	---M--	200	added ('OK')	text/html	date:Mon,%2001%20Jul%202024%2008:38:19%20GMT	https://www.medrie.nl/over-medrie/innovatie	www.medrie.nl/over-medrie/innovatie.html	(from https://www.medrie.nl/over-medrie/innovatie/)
10:38:26	198/198	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2001%20Jul%202024%2008:38:17%20GMT	https://www.medrie.nl/medrie-actueel/rcpz-en-zcc-tekenen-intentieverklaring/	www.medrie.nl/medrie-actueel/rcpz-en-zcc-tekenen-intentieverklaring/index.html	(from https://www.medrie.nl/medrie-actueel?showAll=True&tag=)
10:38:59	181/181	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2001%20Jul%202024%2008:38:21%20GMT	https://www.medrie.nl/medrie-actueel/contxt-zomer-2023-uit/	www.medrie.nl/medrie-actueel/contxt-zomer-2023-uit/index.html	(from https://www.medrie.nl/medrie-actueel?showAll=True&tag=)
10:38:59	188/188	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2001%20Jul%202024%2008:38:21%20GMT	https://www.medrie.nl/medrie-actueel/persoonsgerichte-zorg-op-urk/	www.medrie.nl/medrie-actueel/persoonsgerichte-zorg-op-urk/index.html	(from https://www.medrie.nl/medrie-actueel?showAll=True&tag=)
10:39:00	22677/22677	---M--	200	added ('OK')	text/html	date:Mon,%2001%20Jul%202024%2008:39:00%20GMT	https://www.medrie.nl/over-medrie/jaarverslagen	www.medrie.nl/over-medrie/jaarverslagen.html	(from https://www.medrie.nl/over-medrie/jaarverslagen/)
10:39:03	236/236	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2001%20Jul%202024%2008:38:20%20GMT	https://www.medrie.nl/medrie-actueel/nieuwe-huisartsenpraktijk-hanzehart-in-zwolle-opent-haar-deuren-in-september/	www.medrie.nl/medrie-actueel/nieuwe-huisartsenpraktijk-hanzehart-in-zwolle-opent-haar-deuren-in-september/index.html	(from https://www.medrie.nl/medrie-actueel?showAll=True&tag=)
10:39:07	206/206	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2001%20Jul%202024%2008:38:26%20GMT	https://www.medrie.nl/medrie-actueel/informatieavond-voor-ouders-van-jonge-kinderen/	www.medrie.nl/medrie-actueel/informatieavond-voor-ouders-van-jonge-kinderen/index.html	(from https://www.medrie.nl/medrie-actueel?showAll=True&tag=)
10:39:07	189/189	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2001%20Jul%202024%2008:39:00%20GMT	https://www.medrie.nl/medrie-actueel/gevarieerde-editie-van-contxt/	www.medrie.nl/medrie-actueel/gevarieerde-editie-van-contxt/index.html	(from https://www.medrie.nl/medrie-actueel?showAll=True&tag=)
10:39:07	185/185	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2001%20Jul%202024%2008:39:01%20GMT	https://www.medrie.nl/medrie-actueel/najaarseditie-2022-contxt/	www.medrie.nl/medrie-actueel/najaarseditie-2022-contxt/index.html	(from https://www.medrie.nl/medrie-actueel?showAll=True&tag=)
10:39:07	26695/26695	---M--	200	added ('OK')	text/html	date:Mon,%2001%20Jul%202024%2008:39:07%20GMT	https://www.medrie.nl/over-medrie/aandeelhouders	www.medrie.nl/over-medrie/aandeelhouders.html	(from https://www.medrie.nl/over-medrie/aandeelhouders/)
10:39:11	199/199	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2001%20Jul%202024%2008:39:03%20GMT	https://www.medrie.nl/medrie-actueel/feestelijke-opening-huisarts-hardenberg/	www.medrie.nl/medrie-actueel/feestelijke-opening-huisarts-hardenberg/index.html	(from https://www.medrie.nl/medrie-actueel?showAll=True&tag=)
10:39:47	191/191	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2001%20Jul%202024%2008:39:07%20GMT	https://www.medrie.nl/medrie-actueel/leestip-zomereditie-2022-contxt/	www.medrie.nl/medrie-actueel/leestip-zomereditie-2022-contxt/index.html	(from https://www.medrie.nl/medrie-actueel?showAll=True&tag=)
10:39:48	178/178	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2001%20Jul%202024%2008:39:11%20GMT	https://www.medrie.nl/medrie-actueel/regioplan-o-i-2022/	www.medrie.nl/medrie-actueel/regioplan-o-i-2022/index.html	(from https://www.medrie.nl/medrie-actueel?showAll=True&tag=)
10:39:48	26774/26774	---M--	200	added ('OK')	text/html	date:Mon,%2001%20Jul%202024%2008:39:48%20GMT	https://www.medrie.nl/professionals/ondersteuning-dagpraktijken/regio-organisatie/regio-flevoland	www.medrie.nl/professionals/ondersteuning-dagpraktijken/regio-organisatie/regio-flevoland.html	(from https://www.medrie.nl/professionals/ondersteuning-dagpraktijken/regio-organisatie/regio-flevoland/)
10:39:49	234/234	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2001%20Jul%202024%2008:39:07%20GMT	https://www.medrie.nl/medrie-actueel/unieke-samenwerking-innovatieve-huisartsenpraktijk-in-hardenberg-van-start/	www.medrie.nl/medrie-actueel/unieke-samenwerking-innovatieve-huisartsenpraktijk-in-hardenberg-van-start/index.html	(from https://www.medrie.nl/medrie-actueel?showAll=True&tag=)
10:39:51	243/243	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2001%20Jul%202024%2008:39:07%20GMT	https://www.medrie.nl/medrie-actueel/medrie-project-open-en-deltion-in-de-spotlights-voor-samenwerking-onderwijs-en-zorg/	www.medrie.nl/medrie-actueel/medrie-project-open-en-deltion-in-de-spotlights-voor-samenwerking-onderwijs-en-zorg/index.html	(from https://www.medrie.nl/medrie-actueel?showAll=True&tag=)
10:39:51	197/197	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2001%20Jul%202024%2008:39:48%20GMT	https://www.medrie.nl/medrie-actueel/gevarieerd-voorjaarsnummer-van-contxt/	www.medrie.nl/medrie-actueel/gevarieerd-voorjaarsnummer-van-contxt/index.html	(from https://www.medrie.nl/medrie-actueel?showAll=True&tag=)
10:39:51	27589/27589	---M--	200	added ('OK')	text/html	date:Mon,%2001%20Jul%202024%2008:39:51%20GMT	https://www.medrie.nl/professionals/ondersteuning-dagpraktijken/regio-organisatie/regio-hardenberg	www.medrie.nl/professionals/ondersteuning-dagpraktijken/regio-organisatie/regio-hardenberg.html	(from https://www.medrie.nl/professionals/ondersteuning-dagpraktijken/regio-organisatie/regio-hardenberg/)
10:39:52	197/197	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2001%20Jul%202024%2008:39:49%20GMT	https://www.medrie.nl/medrie-actueel/preventiecoalitie-flevoland-van-start/	www.medrie.nl/medrie-actueel/preventiecoalitie-flevoland-van-start/index.html	(from https://www.medrie.nl/medrie-actueel?showAll=True&tag=)
10:39:53	230/230	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2001%20Jul%202024%2008:39:49%20GMT	https://www.medrie.nl/medrie-actueel/gevarieerd-programma-op-innovatiesymposium-rond-zelfmanagement-patient/	www.medrie.nl/medrie-actueel/gevarieerd-programma-op-innovatiesymposium-rond-zelfmanagement-patient/index.html	(from https://www.medrie.nl/medrie-actueel?showAll=True&tag=)
10:39:53	26538/26538	---M--	200	added ('OK')	text/html	date:Mon,%2001%20Jul%202024%2008:39:52%20GMT	https://www.medrie.nl/professionals/ondersteuning-dagpraktijken/regio-organisatie/regio-zwolle	www.medrie.nl/professionals/ondersteuning-dagpraktijken/regio-organisatie/regio-zwolle.html	(from https://www.medrie.nl/professionals/ondersteuning-dagpraktijken/regio-organisatie/regio-zwolle/)
10:40:30	208/208	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2001%20Jul%202024%2008:39:52%20GMT	https://www.medrie.nl/medrie-actueel/gezondheidscentrum-emmeloord-verder-als-het-vlie/	www.medrie.nl/medrie-actueel/gezondheidscentrum-emmeloord-verder-als-het-vlie/index.html	(from https://www.medrie.nl/medrie-actueel?showAll=True&tag=)
10:40:31	224/224	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2001%20Jul%202024%2008:39:51%20GMT	https://www.medrie.nl/medrie-actueel/medrie-lid-van-nieuwe-technologie-zorg-academie-tza-ijssel-vecht/	www.medrie.nl/medrie-actueel/medrie-lid-van-nieuwe-technologie-zorg-academie-tza-ijssel-vecht/index.html	(from https://www.medrie.nl/medrie-actueel?showAll=True&tag=)
10:40:32	187/187	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2001%20Jul%202024%2008:39:53%20GMT	https://www.medrie.nl/medrie-actueel/nieuwe-editie-contxt-is-uit/	www.medrie.nl/medrie-actueel/nieuwe-editie-contxt-is-uit/index.html	(from https://www.medrie.nl/medrie-actueel?showAll=True&tag=)
10:40:32	25615/25615	---M--	200	added ('OK')	text/html	date:Mon,%2001%20Jul%202024%2008:40:32%20GMT	https://www.medrie.nl/nieuws?showAll=False&tag=	www.medrie.nl/nieuws4864.html	(from https://www.medrie.nl/nieuws?showAll=False&tag=Flevoland)
10:40:33	205/205	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2001%20Jul%202024%2008:39:54%20GMT	https://www.medrie.nl/medrie-actueel/digitale-assistent-doet-triage-bij-soa-vragen/	www.medrie.nl/medrie-actueel/digitale-assistent-doet-triage-bij-soa-vragen/index.html	(from https://www.medrie.nl/medrie-actueel?showAll=True&tag=)
10:40:33	229/229	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2001%20Jul%202024%2008:40:31%20GMT	https://www.medrie.nl/medrie-actueel/inzet-referentiearchitectuur-voor-efficiencyslag-huisartsenpraktijken/	www.medrie.nl/medrie-actueel/inzet-referentiearchitectuur-voor-efficiencyslag-huisartsenpraktijken/index.html	(from https://www.medrie.nl/medrie-actueel?showAll=True&tag=)
10:40:33	213/213	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2001%20Jul%202024%2008:40:32%20GMT	https://www.medrie.nl/medrie-actueel/uitstroom-praktijkverpleegkundigen-huisartsenzorg-pvh/	www.medrie.nl/medrie-actueel/uitstroom-praktijkverpleegkundigen-huisartsenzorg-pvh/index.html	(from https://www.medrie.nl/medrie-actueel?showAll=True&tag=)
10:40:33	210/210	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2001%20Jul%202024%2008:40:33%20GMT	https://www.medrie.nl/medrie-actueel/voorlichtingsfilm-over-ozoverbindzorg-in-flevoland/	www.medrie.nl/medrie-actueel/voorlichtingsfilm-over-ozoverbindzorg-in-flevoland/index.html	(from https://www.medrie.nl/medrie-actueel?showAll=True&tag=)
10:40:35	403247/403247	---M--	200	added ('OK')	text/html	date:Mon,%2001%20Jul%202024%2008:40:33%20GMT	https://www.medrie.nl/nieuws?showAll=True&tag=Flevoland	www.medrie.nl/nieuws6572.html	(from https://www.medrie.nl/nieuws?showAll=False&tag=Flevoland)
10:41:13	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2001%20Jul%202024%2008:40:36%20GMT	https://www.medrie.nl/nieuws/palliatieve-kit/	www.medrie.nl/nieuws/palliatieve-kit/index.html	(from https://www.medrie.nl/nieuws?showAll=False&tag=Flevoland)
10:41:13	188/188	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2001%20Jul%202024%2008:40:34%20GMT	https://www.medrie.nl/medrie-actueel/stap-eens-in-de-schoenen-van/	www.medrie.nl/medrie-actueel/stap-eens-in-de-schoenen-van/index.html	(from https://www.medrie.nl/medrie-actueel?showAll=True&tag=)
10:41:15	207/207	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2001%20Jul%202024%2008:40:34%20GMT	https://www.medrie.nl/medrie-actueel/het-dok-bij-omroep-flevoland-over-digitale-zorg/	www.medrie.nl/medrie-actueel/het-dok-bij-omroep-flevoland-over-digitale-zorg/index.html	(from https://www.medrie.nl/medrie-actueel?showAll=True&tag=)
10:41:15	250732/250732	---M--	200	added ('OK')	text/html	date:Mon,%2001%20Jul%202024%2008:41:13%20GMT	https://www.medrie.nl/nieuws?showAll=True&tag=Hardenberg	www.medrie.nl/nieuws8dfc.html	(from https://www.medrie.nl/nieuws?showAll=False&tag=Hardenberg)
10:41:16	222/222	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2001%20Jul%202024%2008:40:34%20GMT	https://www.medrie.nl/medrie-actueel/project-toegankelijke-zorg-voor-patienten-op-de-huisartsenpost/	www.medrie.nl/medrie-actueel/project-toegankelijke-zorg-voor-patienten-op-de-huisartsenpost/index.html	(from https://www.medrie.nl/medrie-actueel?showAll=True&tag=)
10:41:16	179126/179126	---M--	200	added ('OK')	text/html	date:Mon,%2001%20Jul%202024%2008:41:14%20GMT	https://www.medrie.nl/nieuws?showAll=True&tag=Zwolle	www.medrie.nl/nieuwse26d.html	(from https://www.medrie.nl/nieuws?showAll=False&tag=Zwolle)
10:41:16	22240/22240	---M--	200	added ('OK')	text/html	date:Mon,%2001%20Jul%202024%2008:41:15%20GMT	https://www.medrie.nl/nieuws?showAll=True&tag=zwolle	www.medrie.nl/nieuws2ab2.html	(from https://www.medrie.nl/nieuws?showAll=False&tag=zwolle)
10:41:18	202/202	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2001%20Jul%202024%2008:41:13%20GMT	https://www.medrie.nl/nieuws/keer-diabetes2-om-beschikbaar-in-de-medrie-regio-s/	www.medrie.nl/nieuws/keer-diabetes2-om-beschikbaar-in-de-medrie-regio-s/index.html	(from https://www.medrie.nl/nieuws?showAll=False&tag=Hardenberg)
10:41:18	217/217	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2001%20Jul%202024%2008:41:15%20GMT	https://www.medrie.nl/nieuws/terugblik-bijeenkomsten-ontdek-de-toekomst-van-de-chronische-zorg/	www.medrie.nl/nieuws/terugblik-bijeenkomsten-ontdek-de-toekomst-van-de-chronische-zorg/index.html	(from https://www.medrie.nl/nieuws?showAll=False&tag=Zwolle)
10:41:18	242/242	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2001%20Jul%202024%2008:41:16%20GMT	https://www.medrie.nl/nieuws/lokale-projecten-van-start-vanuit-project-versterking-eerstelijns-ouderenzorg-regio-zwolle/	www.medrie.nl/nieuws/lokale-projecten-van-start-vanuit-project-versterking-eerstelijns-ouderenzorg-regio-zwolle/index.html	(from https://www.medrie.nl/nieuws?showAll=False&tag=zwolle)
10:41:18	23106/23106	---M--	200	added ('OK')	text/html	date:Mon,%2001%20Jul%202024%2008:41:17%20GMT	https://www.medrie.nl/nieuws/persoonsgericht-werken-belangrijk-thema-doorontwikkeling-chronische-zorg	www.medrie.nl/nieuws/persoonsgericht-werken-belangrijk-thema-doorontwikkeling-chronische-zorg.html	(from https://www.medrie.nl/nieuws/persoonsgericht-werken-belangrijk-thema-doorontwikkeling-chronische-zorg/)
10:41:19	23732/23732	---M--	200	added ('OK')	text/html	date:Mon,%2001%20Jul%202024%2008:41:19%20GMT	https://www.medrie.nl/nieuws/voeding-en-leefstijl-in-de-chronische-zorg-d-d-3-december-2024	www.medrie.nl/nieuws/voeding-en-leefstijl-in-de-chronische-zorg-d-d-3-december-2024.html	(from https://www.medrie.nl/nieuws/voeding-en-leefstijl-in-de-chronische-zorg-d-d-3-december-2024/)
10:41:20	23631/23631	---M--	200	added ('OK')	text/html	date:Mon,%2001%20Jul%202024%2008:41:20%20GMT	https://www.medrie.nl/nieuws/online-ervaringen-uitwisselen-mtvp	www.medrie.nl/nieuws/online-ervaringen-uitwisselen-mtvp.html	(from https://www.medrie.nl/nieuws/online-ervaringen-uitwisselen-mtvp/)
10:41:58	182/182	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2001%20Jul%202024%2008:41:21%20GMT	https://www.medrie.nl/nieuws/registratie-deelname-ketenzorg/	www.medrie.nl/nieuws/registratie-deelname-ketenzorg/index.html	(from https://www.medrie.nl/nieuws?showAll=True&tag=)
10:42:02	215/215	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2001%20Jul%202024%2008:41:21%20GMT	https://www.medrie.nl/nieuws/benchmarkinformatie-ketenzorg-flevoland-2023-dm-vvr-hvz-en-copd/	www.medrie.nl/nieuws/benchmarkinformatie-ketenzorg-flevoland-2023-dm-vvr-hvz-en-copd/index.html	(from https://www.medrie.nl/nieuws?showAll=True&tag=)
10:42:02	217/217	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2001%20Jul%202024%2008:41:21%20GMT	https://www.medrie.nl/nieuws/spiegel-en-bijscholingsbijeenkomst-2024-presentaties-en-terugblik/	www.medrie.nl/nieuws/spiegel-en-bijscholingsbijeenkomst-2024-presentaties-en-terugblik/index.html	(from https://www.medrie.nl/nieuws?showAll=True&tag=)
10:42:02	222/222	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2001%20Jul%202024%2008:41:21%20GMT	https://www.medrie.nl/nieuws/benchmarkinformatie-ketenzorg-dm-vvr-hvz-en-copd-2023-regio-hardenberg/	www.medrie.nl/nieuws/benchmarkinformatie-ketenzorg-dm-vvr-hvz-en-copd-2023-regio-hardenberg/index.html	(from https://www.medrie.nl/nieuws?showAll=True&tag=)
10:42:38	207/207	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2001%20Jul%202024%2008:41:59%20GMT	https://www.medrie.nl/nieuws/ouderenzorg-toolkit-voorlichting-behandelwensen-ouderen/	www.medrie.nl/nieuws/ouderenzorg-toolkit-voorlichting-behandelwensen-ouderen/index.html	(from https://www.medrie.nl/nieuws?showAll=True&tag=)
10:42:42	207/207	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2001%20Jul%202024%2008:42:02%20GMT	https://www.medrie.nl/nieuws/diabetes-ortho-design-stopt-met-podotherapeutische-zorg/	www.medrie.nl/nieuws/diabetes-ortho-design-stopt-met-podotherapeutische-zorg/index.html	(from https://www.medrie.nl/nieuws?showAll=True&tag=)
10:42:42	212/212	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2001%20Jul%202024%2008:42:02%20GMT	https://www.medrie.nl/nieuws/start-verwijsloket-flevo-gezond-in-het-st-jansdal-begin-juni/	www.medrie.nl/nieuws/start-verwijsloket-flevo-gezond-in-het-st-jansdal-begin-juni/index.html	(from https://www.medrie.nl/nieuws?showAll=True&tag=)
10:42:43	207/207	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2001%20Jul%202024%2008:42:03%20GMT	https://www.medrie.nl/nieuws/goede-opkomst-bij-starter-stopperbijeenkomst-lhv-medrie/	www.medrie.nl/nieuws/goede-opkomst-bij-starter-stopperbijeenkomst-lhv-medrie/index.html	(from https://www.medrie.nl/nieuws?showAll=True&tag=)
10:43:17	189/189	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2001%20Jul%202024%2008:42:39%20GMT	https://www.medrie.nl/nieuws/informatiefolder-dreigende-uitdroging/	www.medrie.nl/nieuws/informatiefolder-dreigende-uitdroging/index.html	(from https://www.medrie.nl/nieuws?showAll=True&tag=)
10:43:17	178/178	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2001%20Jul%202024%2008:42:44%20GMT	https://www.medrie.nl/nieuws/reset-wachtwoord-portavita/	www.medrie.nl/nieuws/reset-wachtwoord-portavita/index.html	(from https://www.medrie.nl/nieuws?showAll=True&tag=)
10:43:17	191/191	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2001%20Jul%202024%2008:42:42%20GMT	https://www.medrie.nl/nieuws/omgaan-met-agressie-voor-de-dagpraktijk/	www.medrie.nl/nieuws/omgaan-met-agressie-voor-de-dagpraktijk/index.html	(from https://www.medrie.nl/nieuws?showAll=True&tag=)
10:43:20	221/221	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2001%20Jul%202024%2008:42:43%20GMT	https://www.medrie.nl/nieuws/start-cool-2b-fit-noordoostpolder-voor-kinderen-met-matig-overgewicht/	www.medrie.nl/nieuws/start-cool-2b-fit-noordoostpolder-voor-kinderen-met-matig-overgewicht/index.html	(from https://www.medrie.nl/nieuws?showAll=True&tag=)
10:43:53	169/169	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2001%20Jul%202024%2008:43:18%20GMT	https://www.medrie.nl/nieuws/ketenzorg-oogfoto/	www.medrie.nl/nieuws/ketenzorg-oogfoto/index.html	(from https://www.medrie.nl/nieuws?showAll=True&tag=)
10:43:56	193/193	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2001%20Jul%202024%2008:43:18%20GMT	https://www.medrie.nl/nieuws/nhg-standaard-atriumfibrilleren-gewijzigd/	www.medrie.nl/nieuws/nhg-standaard-atriumfibrilleren-gewijzigd/index.html	(from https://www.medrie.nl/nieuws?showAll=True&tag=)
10:43:58	196/196	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2001%20Jul%202024%2008:43:19%20GMT	https://www.medrie.nl/nieuws/doorontwikkeling-chronische-zorg-pilot-clear/	www.medrie.nl/nieuws/doorontwikkeling-chronische-zorg-pilot-clear/index.html	(from https://www.medrie.nl/nieuws?showAll=True&tag=)
10:44:01	210/210	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2001%20Jul%202024%2008:43:21%20GMT	https://www.medrie.nl/nieuws/ketenzorg-benchmarkrapport-praktijkniveau-2023-beschikbaar/	www.medrie.nl/nieuws/ketenzorg-benchmarkrapport-praktijkniveau-2023-beschikbaar/index.html	(from https://www.medrie.nl/nieuws?showAll=True&tag=)
10:44:32	165/165	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2001%20Jul%202024%2008:43:56%20GMT	https://www.medrie.nl/nieuws/mtvp-solk-alk/	www.medrie.nl/nieuws/mtvp-solk-alk/index.html	(from https://www.medrie.nl/nieuws?showAll=True&tag=)
10:44:35	216/216	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2001%20Jul%202024%2008:43:54%20GMT	https://www.medrie.nl/nieuws/correcte-registratie-i-v-m-uitbetalen-per-peildatum-1-april-2024/	www.medrie.nl/nieuws/correcte-registratie-i-v-m-uitbetalen-per-peildatum-1-april-2024/index.html	(from https://www.medrie.nl/nieuws?showAll=True&tag=)
10:44:36	185/185	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2001%20Jul%202024%2008:43:58%20GMT	https://www.medrie.nl/nieuws/systemisch-werken-voor-de-poh-ggz/	www.medrie.nl/nieuws/systemisch-werken-voor-de-poh-ggz/index.html	(from https://www.medrie.nl/nieuws?showAll=True&tag=)
10:44:37	170/170	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2001%20Jul%202024%2008:44:01%20GMT	https://www.medrie.nl/nieuws/wzd-wet-zorg-dwang/	www.medrie.nl/nieuws/wzd-wet-zorg-dwang/index.html	(from https://www.medrie.nl/nieuws?showAll=True&tag=)
10:44:38	172/172	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2001%20Jul%202024%2008:44:32%20GMT	https://www.medrie.nl/nieuws/iza-gala-wozo-en-taz/	www.medrie.nl/nieuws/iza-gala-wozo-en-taz/index.html	(from https://www.medrie.nl/nieuws?showAll=True&tag=)
10:44:38	26720/26720	---M--	200	added ('OK')	text/html	date:Mon,%2001%20Jul%202024%2008:44:37%20GMT	https://www.medrie.nl/vacatures-huisartsen?showAll=False&tag=Flevoland	www.medrie.nl/vacatures-huisartsenceeb.html	(from https://www.medrie.nl/vacatures-huisartsen)
10:44:39	220/220	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2001%20Jul%202024%2008:44:35%20GMT	https://www.medrie.nl/nieuws/ouderenzorg-ouderen-preventief-in-beeld-i-s-m-de-wijkverpleegkundige/	www.medrie.nl/nieuws/ouderenzorg-ouderen-preventief-in-beeld-i-s-m-de-wijkverpleegkundige/index.html	(from https://www.medrie.nl/nieuws?showAll=True&tag=)
10:44:39	213/213	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2001%20Jul%202024%2008:44:36%20GMT	https://www.medrie.nl/nieuws/ouderenzorg-advies-so-voor-patienten-in-de-huisartsenpraktijk/	www.medrie.nl/nieuws/ouderenzorg-advies-so-voor-patienten-in-de-huisartsenpraktijk/index.html	(from https://www.medrie.nl/nieuws?showAll=True&tag=)
10:44:39	26737/26737	---M--	200	added ('OK')	text/html	date:Mon,%2001%20Jul%202024%2008:44:38%20GMT	https://www.medrie.nl/vacatures-huisartsen?showAll=False&tag=Zwolle	www.medrie.nl/vacatures-huisartsen32e0.html	(from https://www.medrie.nl/vacatures-huisartsen)
10:44:40	172/172	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2001%20Jul%202024%2008:44:37%20GMT	https://www.medrie.nl/nieuws/overzichtspagina-gli/	www.medrie.nl/nieuws/overzichtspagina-gli/index.html	(from https://www.medrie.nl/nieuws?showAll=True&tag=)
10:44:40	188/188	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2001%20Jul%202024%2008:44:39%20GMT	https://www.medrie.nl/nieuws/mtvp-online-intervisie-kernelementen/	www.medrie.nl/nieuws/mtvp-online-intervisie-kernelementen/index.html	(from https://www.medrie.nl/nieuws?showAll=True&tag=)
10:44:40	198/198	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2001%20Jul%202024%2008:44:38%20GMT	https://www.medrie.nl/nieuws/online-verdiepingscursus-insulinetherapie-2024/	www.medrie.nl/nieuws/online-verdiepingscursus-insulinetherapie-2024/index.html	(from https://www.medrie.nl/nieuws?showAll=True&tag=)
10:44:40	23694/23694	---M--	200	added ('OK')	text/html	date:Mon,%2001%20Jul%202024%2008:44:39%20GMT	https://www.medrie.nl/vacatures-huisartsen?showAll=False&tag=Hardenberg	www.medrie.nl/vacatures-huisartsen1582.html	(from https://www.medrie.nl/vacatures-huisartsen)
10:44:41	225/225	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2001%20Jul%202024%2008:44:39%20GMT	https://www.medrie.nl/nieuws/let-op-correcte-registratie-i-v-m-uitbetalen-ketenzorgvergoeding-per-2024/	www.medrie.nl/nieuws/let-op-correcte-registratie-i-v-m-uitbetalen-ketenzorgvergoeding-per-2024/index.html	(from https://www.medrie.nl/nieuws?showAll=True&tag=)
10:44:41	212/212	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2001%20Jul%202024%2008:44:40%20GMT	https://www.medrie.nl/nieuws/save-the-date-15-mei-2024-spiegel-en-bijscholingsbijeenkomst/	www.medrie.nl/nieuws/save-the-date-15-mei-2024-spiegel-en-bijscholingsbijeenkomst/index.html	(from https://www.medrie.nl/nieuws?showAll=True&tag=)
10:44:41	37442/37442	---M--	200	added ('OK')	text/html	date:Mon,%2001%20Jul%202024%2008:44:40%20GMT	https://www.medrie.nl/vacatures-huisartsen?showAll=True&tag=	www.medrie.nl/vacatures-huisartsen9302.html	(from https://www.medrie.nl/vacatures-huisartsen)
